customer_id,full_name,gender,age,region,city,phone_number,email,sim_type,plan_name,plan_price,activation_date,contract_length_months,monthly_data_used_gb,monthly_voice_minutes,monthly_sms_count,monthly_bill_amount,payment_method,payment_status,last_payment_date,device_type,device_brand,network_type,customer_service_calls,complaint_type,satisfaction_score,churn_status,signup_channel,referral_code,account_balance
CUST15515,Warsame Abdullahi,Female,69,Gedo,Bosaso,+252252704526,warsame.abdullahi485@gmial.com,Prepaid,Data Saver,5,2024-06-01,24.0,5.98,2632,344,11.12,Bank Transfer,Failed,01-02-2026,Feature Phone,Itel,3G,4,SIM Swap,2,Yes,RETAIL STORE,,120.74
CUST19401,Ibrahim Guled,F,50,Banaadir,Berbera,0920339426,ibrahim.guled836@,POSTPAID,Unlimited Max,25,19/02/2024,12.0,1.39,1836,42,23.96,EVC Plus,Overdue,,Smartphone,Xiaomi,4G LTE,14,Network Issue,4,0,Referral,REF1736,147.63
CUST14618,Farhan Ismail,male,60,Mudug,Galkayo,252434399231,farhan.ismail995@hotmail.com,POSTPAID,Unlimited Max,25,2020/08/04,12.0,1.44,712,226,25.86,ZAAD,Pending,25-Apr-2025,Mobile Hotspot,Itel,2G,10,Billing Dispute,2,No,CALL CENTER,,15.47
CUST10450,Abdi Guled,M,73,Gedo,Baidoa,+252 19 839 2484,,PREPAID,Basic Talk,3,2020-11-01,6.0,6.0,413,188,10.38,Credit Card,Failed,07/04/2026,Feature Phone,Itel,3G,9,Call Drop,1,Yes,  Retail Store  ,REF5524,180.66
CUST19643,Sagal Ali,male,54,Woqooyi Galbeed,Berbera,0290 014 838,sagal.ali282@hotmail.com,Postpaid,Family Share,12,26/03/2020,0.0,0.57,759,199,14.5,SAHAL,Paid,2024/11/13,Tablet,Itel,4G LTE,15,Billing Dispute,5,1,Referral,,170.17
CUST11016,Anisa Xasan,Female,44,Gedo,Jowhar,+252875080571,anisa.xasan839@,Postpaid,Family Share,$12.00,01-Oct-2021,,0.8,696,141,12.55,Zaad,Failed,08-09-2025,Mobile Hotspot,Xiaomi,2G,3,Call Drop,5,Yes,REFERRAL,,87.75
CUST17789,Jamal Abdullahi,female,44,Hiiraan,Jowhar,+252358852012,jamal.abdullahi987@hotmail.com,Prepaid,Family Share,12,2023-11-14,,3.48,2661,182,15.27 USD,Credit Card,Overdue,,Feature Phone,,2G,15,None,,No,RETAIL STORE,REF2676,116.87
CUST15993,Faisal Dahir,male,24,Lower Shabelle,Galkayo,0215 017 634,faisal.dahir335@hotmail.com,  Prepaid  ,Data Saver,5,01-01-2020,,2.76,1690,81,7.64,Zaad,Failed,09-30-2026,Feature Phone,Huawei,4G LTE,2,None,3,Y,retail store,REF2950,102.68
CUST12891,Tarik Ismail,female,0,Jubbada Hoose,Mogadishu,+252 58 449 5854,tarik.ismail897@gmial.com,PREPAID,Unlimited Max,25,02-Mar-2020,0.0,4.73,2646,368,28.28,Cash,Paid,16-Jan-2024,Feature Phone,Infinix,2G,5,SIM Swap,3,Y,Referral,,22.3
CUST16117,Omar Cali,F,59,BANAADIR,Burao,0713 481 657,omar.cali836@gmail.com,POSTPAID,Unlimited Max,25,03/03/2024,0.0,18.09,2415,102,38.71,Sahal,Failed,03/04/2024,Mobile Hotspot,Nokia,4G,14,Billing Dispute,,1,retail store,,32.93
CUST16827,Abdi Warsame,Male,18,Jubbada Hoose,Mogadishu,0598536468,abdi.warsame200@gmial.com,Prepaid,Unlimited Max,25,2025/07/23,24.0,0.96,1217,94,26.58,SAHAL,Failed,2025/06/14,Mobile Hotspot,Huawei,4G LTE,12,Billing Dispute,3,Y,  Referral  ,REF3039,118.52
CUST19549,Waris Mohamud,male,43,Togdheer,Berbera,0672 393 684,,  Postpaid  ,Basic Talk,3,2025-07-08,,12.36,2485,210,8.34 USD,  EVC Plus  ,Paid,2024-05-06,Mobile Hotspot,Xiaomi,3G,7,Network Issue,4,No,Referral,,186.87
CUST11231,Farhan Guled,F,18,Banaadir,Bosaso,+252 61 469 9483,farhan.guled646@hotmail.com,Postpaid,Basic Talk,3,2024/09/27,24.0,1.05,1800,269,5.75,Bank Transfer,Overdue,2025-03-04,Feature Phone,Tecno,3G,4,Slow Data,,Yes,Online,REF7505,196.55
CUST11455,Kaltuun Nur,F,52,Bari,Kismayo,0803671999,kaltuun.nur760@hotmail.com,PREPAID,Data Saver,5,2025/06/01,6.0,10.69,2523,139,15.16,EVC Plus,Pending,09/06/2026,Mobile Hotspot,Itel,3G,12,SIM Swap,3,Yes,Agent,,87.8
CUST19522,Mohamed Aden,Male,41,Hiiraan,Burao,+252521347174,mohamed.aden787@gmial.com,  Postpaid  ,Unlimited Max,25,2020-03-22,0.0,11.19,36,347,32.32,bank transfer,Overdue,,Smartphone,Infinix,3G,12,No Complaint,3,N,referral,,32.16
CUST19659,Anisa Hussein,male,50,Sanaag,Baidoa,252661302426,anisa.hussein43@gmial.com,PREPAID,Student Plan,4,2022-10-12,0.0,6.8,1143,2,5.89,bank transfer,Paid,2026/02/10,Smartphone,Huawei,4G,7,SIM Swap,N/A,0,REFERRAL,,24.88
CUST18610,Jamal Ali,Male,33,Galguduud,Kismayo,+252151049203,jamal.ali371@yahoo.com,Postpaid,Student Plan,4,2024/06/15,6.0,2.17,2210,386,4.66,Bank Transfer,Pending,30/07/2025,Tablet,Xiaomi,4G,1,SIM Swap,2,Yes,Referral,,65.68
CUST11075,Farhan Ali,Female,40,Bay,Galkayo,0036323518,farhan.ali149@gmial.com,Prepaid,Family Share,12,2022-03-27,6.0,2.23,2111,488,14.18,Sahal,Overdue,2025-02-11,Smartphone,Huawei,4G,14,No Complaint,4,N,AGENT,REF7883,160.8
CUST17004,Liban Aden,male,30,Sanaag,Bosaso,0690 324 978,liban.aden450@gmial.com,Prepaid,Student Plan,4,14-Oct-2021,6.0,1.73,2933,148,9.6,Zaad,Failed,15-Sep-2025,Mobile Hotspot,,3G,8,Billing Dispute,,No,Call Center,,39.56
CUST15016,Mustafa Hassan,female,22,Hiiraan,Baidoa,+252369916053,mustafa.hassan245@gmial.com,Postpaid,Data Saver,5,23-Sep-2021,24.0,0.17,2903,464,4.5,SAHAL,Overdue,08-11-2026,Mobile Hotspot,Nokia,3G,12,No Complaint,4,Yes,Call Center,,-1.01
CUST11921,Ubah Farah,female,43,Mudug,Beledweyne,0448357531,ubah.farah852@gmail.com,PREPAID,Data Saver,5,14/06/2021,6.0,0.01,2533,431,5.86,EVC PLUS,Paid,18-Jan-2024,Tablet,Itel,2G,0,No Complaint,5,0,Retail Store,REF5329,47.13
CUST14590,Hassan Abdullahi,male,40,Nugaal,Hargeisa,0598 164 783,hassan.abdullahi249@hotmail.com,Postpaid,Weekend Booster,2,11-26-2023,0.0,3.42,2916,151,7.92,Cash,Paid,2026-06-10,Mobile Hotspot,Huawei,4G LTE,2,No Complaint,5,No,Online,,46.98
CUST18063,Zainab Mohamud,F,69,Bari,Kismayo,+252094591356,zainab.mohamud940@hotmail.com,Prepaid,Family Share,12,20-Nov-2020,,0.74,692,224,12.7,Credit Card,Failed,06-18-2024,Feature Phone,iPhone,2G,5,SIM Swap,5,1,Referral,,130.29
CUST11218,Anisa Cali,male,20,Hiiraan,Beledweyne,+252973037858,anisa.cali686@hotmail.com,Prepaid,Unlimited Max,25,27-Mar-2022,24.0,4.25,86,235,27.32 USD,  Credit Card  ,Overdue,2024-07-17,Mobile Hotspot,Tecno,4G LTE,12,Network Issue,1,Y,Call Center,,87.36
CUST12532,Liban Elmi,Female,25,Bari,Bosaso,0361 584 564,liban.elmi482@gmail.com,POSTPAID,Student Plan,4,2025/12/20,0.0,1.4,1862,405,3.11,Credit Card,Paid,27/05/2026,Mobile Hotspot,Xiaomi,4G LTE,11,None,4,Y,Retail Store,REF1380,190.09
CUST16384,Cabdi Xasan,M,22,Togdheer,Jowhar,252684380307,,Prepaid,Weekend Booster,2,09-08-2022,0.0,2.46,54,415,5.69,Cash,Failed,2026-11-12,Mobile Hotspot,Xiaomi,3G,5,Slow Data,5,Yes,call center,,21.64
CUST15786,Anisa Abdullahi,F,50,Hiiraan,Burao,+252185126539,anisa.abdullahi624@hotmail.com,Postpaid,Unlimited Max,25,03-16-2024,24.0,1.26,1480,407,26.2,Bank Transfer,Overdue,25-Nov-2025,Mobile Hotspot,Infinix,2G,13,Network Issue,,1,Online,,20.59
CUST15120,Cabdi Ahmed,male,70,Mudug,Burao,0843818483,cabdi.ahmed478@gmail.com,Prepaid,Basic Talk,3,2025/07/01,,1.53,1207,496,3.27,EVC Plus,Paid,2025/01/09,Smartphone,Tecno,2G,15,Network Issue,4,0,Call Center,,126.77
CUST13885,Warsame Hussein,M,37,Woqooyi Galbeed,Jowhar,0101 454 187,warsame.hussein638@gmail.com,Prepaid,Family Share,12,31-Aug-2021,24.0,10.89,249,331,17.36,Credit Card,Pending,27-Aug-2026,Tablet,Infinix,2G,4,No Complaint,2,0,REFERRAL,,7.2
CUST14804,Waris Osman,Male,24,bay,Baidoa,+252 48 013 7133,waris.osman198@gmail.com,  Prepaid  ,Basic Talk,3,23/07/2023,12.0,6.89,591,18,7.87,Zaad,Failed,23/08/2026,Mobile Hotspot,Nokia,2G,3,Billing Dispute,2,Yes,Agent,REF6296,16.09
CUST11829,Osman Osman,male,35,Bari,Garowe,+252271290424,osman.osman180@,  Postpaid  ,Unlimited Max,25,10-02-2024,6.0,1.39,826,12,27.95 USD,Zaad,Paid,2025/04/08,Smartphone,Samsung,4G,1,Slow Data,2,No,retail store,REF9141,24.57
CUST11315,Ibrahim Dahir,F,22,Gedo,Marka,+252 83 590 0581,ibrahim.dahir197@,POSTPAID,Family Share,12,08-22-2020,0.0,4.13,929,246,14.95,EVC PLUS,Failed,03-19-2025,Smartphone,,2G,15,SIM Swap,1,1,AGENT,REF4467,199.77
CUST13138,Said Aden,female,56,Togdheer,Mogadishu,252200378741,said.aden721@hotmail.com,Prepaid,Unlimited Max,$25.00,06/06/2025,24.0,2.95,1421,47,25.28,Bank Transfer,Failed,2025-12-15,Tablet,Itel,4G,4,Billing Dispute,1,N,Online,,77.87
CUST14357,Omar Ali,Male,59,BAY,Burao,+252195196495,omar.ali707@yahoo.com,Prepaid,Family Share,12,19-Jun-2024,12.0,3.93,2692,127,18.74,ZAAD,Paid,,Tablet,Samsung,4G LTE,0,None,,Y,ONLINE,,105.97
CUST15169,Hibaq Warsame,Female,63,Jubbada Hoose,Galkayo,0850707099,hibaq.warsame882@yahoo.com,Prepaid,Weekend Booster,2,06-Feb-2023,0.0,5.86,555,214,6.58,  Cash  ,Paid,01-17-2026,Mobile Hotspot,Xiaomi,3G,2,Call Drop,5,N,Call Center,,54.84
CUST18254,Said Ahmed,female,59,Sanaag,Kismayo,252057452081,said.ahmed699@yahoo.com,prepaid,Basic Talk,3,12-12-2022,6.0,2.13,2905,171,-6.73 USD,Bank Transfer,Pending,,Tablet,Itel,4G,3,SIM Swap,1,Yes,Online,,168.57
CUST16475,Nadifo Elmi,male,39,Gedo,Jowhar,0438 115 920,nadifo.elmi506@yahoo.com,POSTPAID,Basic Talk,3,2020-01-31,12.0,10.34,2232,8,7.34,  Credit Card  ,Pending,10-20-2026,Mobile Hotspot,Nokia,3G,0,No Complaint,3,Y,Retail Store,REF3610,139.92
CUST18326,Tarik Hussein,F,25,Mogadishu,Galkayo,0798584302,tarik.hussein687@yahoo.com,Prepaid,Family Share,12,02/03/2021,24.0,0.54,736,323,12.03 USD,Sahal,Failed,04-19-2026,Tablet,Tecno,3G,11,No Complaint,5,1,Referral,,78.51
CUST13959,Nasra Ahmed,M,49,Hiiraan,Kismayo,252527894182,nasra.ahmed557@yahoo.com,Postpaid,Weekend Booster,2,12/03/2021,24.0,0.16,2462,22,4.77,evc plus,Pending,24-Nov-2024,Feature Phone,Infinix,4G LTE,10,None,3,1,Call Center,,30.86
CUST17046,Deeqa Dahir,Male,22,Nugaal,Hargeisa,252538438205,deeqa.dahir500@gmial.com,Prepaid,Weekend Booster,2,2020/12/05,6.0,5.23,893,305,4.24 USD,Credit Card,Overdue,05/06/2026,Feature Phone,Nokia,3G,13,Slow Data,1,No,RETAIL STORE,,129.17
CUST10246,Waris Ali,M,33,Hargeisa,Berbera,0197111212,waris.ali989@gmail.com,Prepaid,Data Saver,5,2025-02-28,6.0,2.24,2788,328,10.72,CREDIT CARD,Paid,10/08/2025,Tablet,Itel,4G LTE,7,None,2,Y,online,,133.46
CUST14281,Rahma Warsame,Male,24,Togdheer,Beledweyne,0694 447 400,rahma.warsame741@hotmail.com,Postpaid,Family Share,12,04-19-2022,0.0,5.3,1695,441,17.63,EVC PLUS,Overdue,2025-04-08,Mobile Hotspot,Samsung,4G,13,Billing Dispute,3,N,Online,,166.56
CUST15302,Deeqa Hassan,male,42,Sanaag,Burao,0703802361,deeqa.hassan192@yahoo.com,POSTPAID,Student Plan,4,06-May-2024,24.0,5.74,799,81,9.35,Cash,Overdue,01-24-2026,Smartphone,Infinix,4G LTE,9,Network Issue,N/A,0,Agent,,51.45
CUST12075,Maryam Hassan,male,75,Lower Shabelle,Bosaso,252125496013,maryam.hassan549@hotmail.com,  Prepaid  ,Basic Talk,3,2020/08/23,24.0,8.18,1937,147,9.06,Credit Card,Failed,10-23-2024,Smartphone,iPhone,4G LTE,1,None,1,1,RETAIL STORE,,49.45
CUST17261,Cabdi Hassan,female,44,Gedo,Marka,0010564015,,Prepaid,Weekend Booster,2,2020-07-12,0.0,0.84,1221,419,5.03,Sahal,Paid,29/01/2024,Tablet,Tecno,3G,5,Slow Data,,0,referral,,70.45
CUST14975,Liban Osman,Female,27,Galguduud,Burao,0905322723,liban.osman901@yahoo.com,Postpaid,Basic Talk,3,10-Sep-2021,6.0,2.37,673,149,7.79,EVC Plus,Overdue,19/06/2025,Mobile Hotspot,iPhone,3G,13,Network Issue,,N,Agent,,-11.22
CUST10884,Hodan Guled,female,43,Bari,Mogadishu,252667219228,hodan.guled885@gmail.com,postpaid,Student Plan,4,2021-09-10,24.0,6.44,1489,318,8.62,Cash,Overdue,2024/04/21,Smartphone,Samsung,4G,8,None,3,0,Referral,REF9739,197.57
CUST14684,Tarik Warsame,Female,67,Hiiraan,Berbera,+252761840522,tarik.warsame351@,PREPAID,Family Share,12,2022-04-05,12.0,5.98,2436,377,17.35,EVC Plus,Failed,17/09/2025,Feature Phone,iPhone,2G,15,None,5,No,Referral,REF6283,91.02
CUST15043,Farhan Elmi,F,45,Togdheer,Marka,+252157594166,farhan.elmi958@gmail.com,POSTPAID,Basic Talk,3,2025-02-25,0.0,4.39,495,488,4.79,evc plus,Overdue,23-Dec-2025,Feature Phone,iPhone,4G LTE,11,SIM Swap,1,Y,Call Center,REF2694,54.67
CUST15236,Sahra Nur,male,55,Galguduud,Garowe,0011529243,,Postpaid,Family Share,12,2023/05/01,0.0,4.71,2932,23,16.31,EVC Plus,Failed,13-Mar-2026,Smartphone,Xiaomi,3G,11,,3,Yes,referral,REF7636,40.67
CUST14875,Halima Farah,Female,53,Bay,Berbera,0355 577 660,halima.farah876@gmial.com,Postpaid,Business Pro,20,03-26-2020,,4.12,1924,33,23.31 USD,EVC Plus,Pending,16/09/2025,Mobile Hotspot,Tecno,4G,0,Network Issue,,Y,retail store,REF1102,103.51
CUST12407,Liban Ahmed,Male,19,Bari,Marka,+252517871258,liban.ahmed55@,Prepaid,Family Share,12,22-Dec-2024,12.0,0.98,973,284,11.2,Cash,Failed,2024-04-02,Smartphone,Infinix,2G,13,SIM Swap,1,1,Call Center,REF2555,158.69
CUST15758,Ahmed Hassan,Male,64,Bari,Beledweyne,252780044102,ahmed.hassan641@gmial.com,Postpaid,Business Pro,20,2020-10-17,12.0,2.3,2763,454,23.52,Cash,Failed,,Mobile Hotspot,Itel,3G,7,No Complaint,,Y,  Agent  ,,144.36
CUST14297,Khadija Sheikh,F,47,Banaadir,Garowe,0619120522,khadija.sheikh315@gmial.com,Prepaid,Basic Talk,3,04-07-2021,12.0,0.66,1077,298,1.99 USD,Sahal,Overdue,2025-08-14,Feature Phone,Nokia,4G,4,Slow Data,1,Y,Online,REF8227,93.51
CUST13876,Hassan Osman,Female,56,Togdheer,Marka,0643656485,hassan.osman522@gmail.com,Prepaid,Data Saver,5,07-23-2021,24.0,0.74,1121,224,6.68,Zaad,Paid,14-Jun-2025,Feature Phone,Infinix,2G,7,Slow Data,2,N,RETAIL STORE,,-0.66
CUST17156,Mustafa Abdullahi,female,37,Shabeellaha Hoose,Mogadishu,+252620710205,mustafa.abdullahi635@hotmail.com,Prepaid,Data Saver,5,22-Feb-2024,12.0,2.92,1884,412,10.13 USD,EVC Plus,Pending,2024-08-29,Tablet,Nokia,3G,10,None,3,N,AGENT,REF9178,20.52
CUST18164,Sagal Dahir,female,43,Banaadir,Beledweyne,+252 39 549 5988,sagal.dahir395@yahoo.com,Prepaid,Family Share,12,08-14-2025,6.0,1.89,2945,188,12.92,Bank Transfer,Pending,,Feature Phone,Infinix,3G,11,Slow Data,4,No,Agent,,56.87
CUST18598,Said Ahmed,M,68,Jubbada Hoose,Kismayo,0661078474,said.ahmed368@gmail.com,POSTPAID,Business Pro,20,07/01/2023,6.0,2.94,2799,347,22.62,Cash,Paid,2026/03/17,Feature Phone,Itel,4G,1,None,,0,Call Center,,178.19
CUST15857,Yusuf Sheikh,M,24,Galguduud,Garowe,252831302104,yusuf.sheikh204@hotmail.com,POSTPAID,Weekend Booster,$2.00,2021/11/22,12.0,0.03,2056,100,1.27,CREDIT CARD,Pending,2025-04-09,Tablet,,4G,11,No Complaint,2,1,Agent,,49.81
CUST15143,Farhan Sheikh,female,40,Togdheer,Mogadishu,+252 47 848 3352,farhan.sheikh539@gmial.com,Prepaid,Student Plan,4,20-Feb-2021,24.0,5.82,2381,437,9.24,Sahal,Overdue,01-Jan-2026,Tablet,Itel,4G,3,Network Issue,N/A,No,  Referral  ,REF3161,-6.57
CUST14094,Samira Elmi,female,61,Banaadir,Beledweyne,+252 77 067 1402,samira.elmi987@gmial.com,Prepaid,Student Plan,4,12-Nov-2024,12.0,1.61,1401,47,8.04,cash,Paid,09/12/2025,Tablet,Xiaomi,4G LTE,7,Billing Dispute,N/A,N,Retail Store,REF1281,130.59
CUST16539,Nadifo Elmi,Male,41,lower shabelle,Berbera,+252977912081,nadifo.elmi443@hotmail.com,Postpaid,Basic Talk,3,2022-04-13,6.0,3.74,941,132,6.3,cash,Overdue,2026-10-31,Feature Phone,Tecno,4G,7,Network Issue,4,N,Call Center,REF8377,26.17
CUST16537,Amina Ahmed,F,53,Jubbada Hoose,Bosaso,+252 16 886 8399,,Prepaid,Business Pro,20,06-10-2022,6.0,8.77,415,178,26.99,Bank Transfer,Failed,10-20-2024,Smartphone,Huawei,3G,1,No Complaint,4,No,Call Center,,36.02
CUST18320,Khadija Warsame,Male,69,Togdheer,Berbera,0273 806 954,khadija.warsame589@gmail.com,Postpaid,Basic Talk,3,2025/03/22,24.0,0.56,2618,234,7.84,EVC PLUS,Paid,29-Sep-2024,Smartphone,Huawei,3G,12,None,1,Y,AGENT,REF7652,82.49
CUST15989,Hodan Farah,female,42,Jubbada Hoose,Marka,+252638167374,hodan.farah514@,  Postpaid  ,Family Share,12,2023/09/16,24.0,6.92,1670,299,19.14,ZAAD,Paid,02-20-2025,Tablet,Tecno,2G,11,None,,Yes,Referral,,-0.1
CUST11542,Nadifo Hussein,male,25,Bari,Baidoa,0130220373,nadifo.hussein878@hotmail.com,prepaid,Student Plan,4,2020-01-01,24.0,3.35,1479,340,4.1,Bank Transfer,Pending,2024/05/21,Mobile Hotspot,Itel,2G,0,Billing Dispute,,0,Retail Store,,50.97
CUST18525,Muna Mohamud,Female,71,Gedo,Hargeisa,0233 598 004,muna.mohamud787@,prepaid,Family Share,12,2024/12/13,6.0,0.09,430,170,14.6,EVC Plus,Pending,19/04/2024,Smartphone,Nokia,3G,9,No Complaint,1,Yes,call center,,148.92
CUST19967,Osman Elmi,Male,34,Lower Shabelle,Hargeisa,0611624746,osman.elmi661@gmail.com,  Postpaid  ,Family Share,12,30/09/2024,6.0,0.46,756,221,13.91,SAHAL,Overdue,30/01/2025,Tablet,Nokia,4G LTE,11,SIM Swap,4,1,Agent,,164.0
CUST13220,Warsame Hassan,Male,25,banaadir,Jowhar,0361697748,warsame.hassan148@gmial.com,postpaid,Unlimited Max,25,03-Oct-2023,0.0,2.89,2822,115,27.33,sahal,Failed,25-Jul-2025,Feature Phone,Tecno,4G,13,Billing Dispute,3,0,Referral,,43.63
CUST16717,Maryam Hussein,F,18,Gedo,Mogadishu,0332749574,maryam.hussein786@hotmail.com,Prepaid,Family Share,12,07/08/2024,0.0,2.3,62,378,17.01,sahal,Paid,2026-11-08,Tablet,Samsung,4G,11,Slow Data,2,No,Online,,54.09
CUST12379,Samira Elmi,male,65,Galguduud,Hargeisa,0153227603,samira.elmi463@gmial.com,Prepaid,Basic Talk,3,12-17-2021,12.0,6.41,717,323,6.99,Cash,Pending,,Smartphone,Huawei,4G LTE,12,No Complaint,5,Yes,Referral,,99.57
CUST13439,Anisa Yusuf,Male,35,Bari,Berbera,0689366297,anisa.yusuf541@yahoo.com,Prepaid,Student Plan,4,2020/01/22,,10.59,2289,27,13.25,Credit Card,Overdue,2025/04/17,Feature Phone,iPhone,4G,13,SIM Swap,5,Y,retail store,,123.28
CUST18031,Ahmed Ahmed,F,64,Banaadir,Burao,+252 29 772 5930,ahmed.ahmed477@gmial.com,prepaid,Business Pro,20,08-Jan-2020,6.0,4.11,1565,495,25.31,sahal,Overdue,04-03-2024,Feature Phone,Xiaomi,4G,8,SIM Swap,4,Y,Agent,,126.35
CUST13830,Farhan Ali,Male,46,Hiiraan,Kismayo,252577228801,farhan.ali145@yahoo.com,Prepaid,Student Plan,4,17/11/2025,24.0,1.92,2886,269,8.54,Credit Card,Pending,26-Jul-2025,Feature Phone,,4G LTE,9,None,,0,online,,59.33
CUST14174,Said Aden,Female,75,Jubbada Hoose,Baidoa,0182025697,said.aden369@yahoo.com,Postpaid,Family Share,12,2022/10/18,24.0,8.27,2172,212,20.74 USD,Bank Transfer,Overdue,2024-08-06,Tablet,Infinix,2G,6,No Complaint,,Yes,Online,,175.04
CUST18573,Warsame Aden,male,66,Jubbada Hoose,Galkayo,0185594727,warsame.aden434@gmail.com,prepaid,Weekend Booster,2,2025/08/19,12.0,1.25,1881,337,4.43,EVC Plus,Paid,04-22-2025,Feature Phone,Infinix,3G,15,SIM Swap,,N,Referral,,20.44
CUST14133,Ubah Warsame,female,67,Gedo,Galkayo,0731844994,ubah.warsame349@hotmail.com,prepaid,Data Saver,5,12-07-2022,,4.02,212,291,5.18,Bank Transfer,Failed,08/06/2026,Mobile Hotspot,Huawei,3G,11,No Complaint,2,0,Agent,REF5177,36.93
CUST11745,Layla Abdullahi,M,65,Mudug,Baidoa,0982 157 095,layla.abdullahi922@yahoo.com,Postpaid,Business Pro,20,2020/01/14,12.0,2.63,1206,112,24.45,Sahal,Failed,2026/09/18,Smartphone,Xiaomi,4G LTE,6,Call Drop,N/A,0,Agent,,107.8
CUST14943,Ikran Aden,female,35,Jubbada Hoose,Burao,+252 28 695 1701,ikran.aden680@yahoo.com,Postpaid,Unlimited Max,25,21/02/2021,24.0,1.81,2513,92,24.16,Cash,Overdue,2026-01-07,Feature Phone,iPhone,2G,0,No Complaint,N/A,1,referral,,99.61
CUST10879,Ahmed Mohamud,male,29,Woqooyi Galbeed,Mogadishu,252158456731,ahmed.mohamud712@gmail.com,Prepaid,Student Plan,4,2022-02-19,24.0,1.0,113,410,6.0,EVC Plus,Failed,12/03/2025,Mobile Hotspot,Samsung,2G,0,Network Issue,,Y,call center,,161.96
CUST13233,Halima Guled,female,55,Lower Shabelle,Hargeisa,0636786527,halima.guled171@,Prepaid,Data Saver,5,2025/10/03,,0.24,960,461,6.16,Cash,Failed,27-Jul-2025,Mobile Hotspot,Infinix,3G,8,Call Drop,2,Y,Agent,REF1547,2.46
CUST19050,Ibrahim Cali,Female,26,Sanaag,Marka,0568005799,ibrahim.cali835@gmail.com,Postpaid,Unlimited Max,25,03-20-2025,6.0,6.84,2639,385,28.09,BANK TRANSFER,Failed,2025-04-06,Mobile Hotspot,iPhone,2G,8,SIM Swap,2,Yes,Agent,,143.91
CUST11452,Tarik Farah,Male,64,Woqooyi Galbeed,Beledweyne,252321216176,tarik.farah94@gmial.com,postpaid,Student Plan,4,03/05/2020,,8.13,1017,111,12.95,Zaad,Paid,,Smartphone,Huawei,4G LTE,2,Network Issue,3,Y,call center,,34.11
CUST11901,Sahra Ali,male,42,Bari,Jowhar,252401942285,sahra.ali319@yahoo.com,Prepaid,Student Plan,$4.00,12/12/2021,12.0,0.02,1103,463,5.09,  Zaad  ,Overdue,02-15-2025,Mobile Hotspot,Infinix,4G LTE,15,No Complaint,,0,Agent,,33.34
CUST19400,Tarik Aden,M,38,Bay,Marka,0572116162,tarik.aden240@hotmail.com,Postpaid,Student Plan,4,2025-02-22,12.0,4.65,642,223,8.55,  Cash  ,Failed,2025/03/07,Feature Phone,Samsung,4G LTE,6,SIM Swap,3,N,online,REF4482,160.35
CUST17368,Khadija Ali,female,64,Hargeisa,Berbera,252398320839,,  Prepaid  ,Basic Talk,3,12-Apr-2025,,0.84,296,26,6.52,Zaad,Pending,11/07/2026,Feature Phone,Xiaomi,3G,7,No Complaint,,0,Agent,,106.47
CUST12797,Muna Abdullahi,male,44,Togdheer,Baidoa,0480929186,muna.abdullahi367@hotmail.com,Prepaid,Data Saver,5,13/08/2025,0.0,3.9,2276,220,6.63,CREDIT CARD,Overdue,10-Sep-2026,Feature Phone,Huawei,3G,2,SIM Swap,4,N,Referral,,67.83
CUST12286,Mustafa Mohamud,male,57,bay,Burao,0162432719,mustafa.mohamud129@gmial.com,Prepaid,Weekend Booster,2,12-Jan-2023,0.0,14.24,626,382,12.26,EVC PLUS,Paid,2026-01-24,Mobile Hotspot,Nokia,4G,15,No Complaint,1,No,ONLINE,,28.7
CUST13962,Liban Hassan,F,46,Bay,Beledweyne,+252 72 371 8782,liban.hassan936@gmial.com,Prepaid,Business Pro,20,2020-06-03,12.0,0.12,2708,4,23.3 USD,Zaad,Failed,2025/12/07,Smartphone,Tecno,4G,5,None,4,1,referral,,198.11
CUST12125,Jamal Xasan,M,50,Jubbada Hoose,Garowe,+252 38 106 6612,jamal.xasan885@,POSTPAID,Data Saver,5,2020/04/21,24.0,4.41,2592,398,7.45,Cash,Pending,2024/10/19,Tablet,Nokia,2G,7,None,5,1,Call Center,,110.88
CUST11054,Nasra Hussein,M,38,Mudug,Kismayo,+252632189451,nasra.hussein355@gmial.com,Prepaid,Basic Talk,3,12/01/2023,24.0,24.73,2911,286,15.01,cash,Pending,10-15-2025,Feature Phone,iPhone,3G,9,Call Drop,,N,Retail Store,,117.6
CUST16028,Said Farah,F,66,Mudug,Jowhar,+252 24 820 3812,said.farah927@hotmail.com,Postpaid,Student Plan,4,2021-10-23,,5.09,1820,106,10.24,Cash,Overdue,2026-09-25,Smartphone,Nokia,3G,8,No Complaint,4,No,Agent,REF8218,150.42
CUST11736,Halima Osman,female,66,Gedo,Jowhar,+252040227493,halima.osman998@gmail.com,Prepaid,Data Saver,5,02-20-2024,6.0,2.39,2964,408,9.69,EVC Plus,Overdue,20-Sep-2024,Smartphone,iPhone,3G,12,None,N/A,Yes,referral,,118.03
CUST13979,Amina Hussein,Male,38,Gedo,Baidoa,0778904586,amina.hussein594@yahoo.com,postpaid,Weekend Booster,2,01-May-2020,6.0,2.22,2436,260,1.41,  Credit Card  ,Paid,24/11/2026,Mobile Hotspot,Tecno,3G,1,None,,N,agent,,197.04
